Player_ID;Date;Seconds;Left Force;Right Force
MVE0K;2024-01-17;2.55;34.5;3
MVE0K;2024-01-17;2.55;35.5;3.5
MVE0K;2024-01-17;2.55;36.25;1
MVE0K;2024-01-17;2.58;38.75;2
MVE0K;2024-01-17;2.61;40.75;1.5
MVE0K;2024-01-17;2.62;41.25;0
MVE0K;2024-01-17;2.64;42.25;0
MVE0K;2024-01-17;2.67;42.25;0
MVE0K;2024-01-17;2.67;42.5;0
MVE0K;2024-01-17;2.7;40.25;0
MVE0K;2024-01-17;2.73;41.75;0
MVE0K;2024-01-17;2.74;41.25;1.25
MVE0K;2024-01-17;2.76;40.75;6.25
MVE0K;2024-01-17;2.79;39.25;6.5
MVE0K;2024-01-17;2.82;36.25;4.5
MVE0K;2024-01-17;2.82;35;1.5
MVE0K;2024-01-17;2.85;32.75;4.75
MVE0K;2024-01-17;2.85;31.5;9.25
MVE0K;2024-01-17;2.91;28.5;10
MVE0K;2024-01-17;2.91;26.75;9.25
MVE0K;2024-01-17;2.94;27;7.5
MVE0K;2024-01-17;2.94;26;11.5
MVE0K;2024-01-17;2.97;26.75;14.5
MVE0K;2024-01-17;2.97;25.25;16
MVE0K;2024-01-17;3;24.5;17.25
MVE0K;2024-01-17;3.03;22.5;18.5
MVE0K;2024-01-17;3.04;20.5;21.5
MVE0K;2024-01-17;3.06;19.75;24.25
MVE0K;2024-01-17;3.09;18.75;28.25
MVE0K;2024-01-17;3.09;17.25;27.5
MVE0K;2024-01-17;3.12;15.25;28.75
MVE0K;2024-01-17;3.15;14.75;32.75
MVE0K;2024-01-17;3.15;13.25;33.5
MVE0K;2024-01-17;3.18;14;31.25
MVE0K;2024-01-17;3.21;14.5;27
MVE0K;2024-01-17;3.21;14.75;25
MVE0K;2024-01-17;3.24;15.5;22.75
MVE0K;2024-01-17;3.27;14.75;20.75
MVE0K;2024-01-17;3.3;16.5;19
MVE0K;2024-01-17;3.3;17;18.75
MVE0K;2024-01-17;3.3;18;18.25
MVE0K;2024-01-17;3.33;17.75;16
MVE0K;2024-01-17;3.36;18.75;15
MVE0K;2024-01-17;3.39;19.5;13.75
MVE0K;2024-01-17;3.39;20;15.25
MVE0K;2024-01-17;3.42;22.5;16
MVE0K;2024-01-17;3.45;23.25;15.25
MVE0K;2024-01-17;3.45;25;15.75
MVE0K;2024-01-17;3.51;25.75;16.25
MVE0K;2024-01-17;3.53;28.5;18.5
MVE0K;2024-01-17;3.54;32.25;19.5
MVE0K;2024-01-17;3.54;35.5;21.75
MVE0K;2024-01-17;3.54;38.75;23
MVE0K;2024-01-17;3.57;39;22.5
MVE0K;2024-01-17;3.6;39.75;23.75
MVE0K;2024-01-17;3.63;39.25;22.25
MVE0K;2024-01-17;3.63;39.75;21
MVE0K;2024-01-17;3.66;40.25;18.75
MVE0K;2024-01-17;3.69;38.75;18.5
MVE0K;2024-01-17;3.69;38.75;17.25
MVE0K;2024-01-17;3.72;38.25;15.75
MVE0K;2024-01-17;3.75;38.75;15.25
MVE0K;2024-01-17;3.75;38;13.5
MVE0K;2024-01-17;3.78;38;13
MVE0K;2024-01-17;3.78;38.25;12
MVE0K;2024-01-17;3.81;38.25;12.75
MVE0K;2024-01-17;3.84;39.25;13.25
MVE0K;2024-01-17;3.84;37.5;13.25
MVE0K;2024-01-17;3.87;38.5;15.5
MVE0K;2024-01-17;3.9;38.75;16.25
MVE0K;2024-01-17;3.9;39.25;18.25
MVE0K;2024-01-17;3.93;40;19.75
MVE0K;2024-01-17;3.96;40.75;21
MVE0K;2024-01-17;3.96;43.25;21.75
MVE0K;2024-01-17;3.99;43;22.25
MVE0K;2024-01-17;4.02;42.75;23.5
MVE0K;2024-01-17;4.02;42.75;23.75
MVE0K;2024-01-17;4.05;43.5;25.25
MVE0K;2024-01-17;4.11;43.75;24.5
MVE0K;2024-01-17;4.11;44.25;24.75
MVE0K;2024-01-17;4.12;46.75;26.75
MVE0K;2024-01-17;4.17;46.75;28.5
MVE0K;2024-01-17;4.17;47.75;32.25
MVE0K;2024-01-17;4.17;48.75;34.75
MVE0K;2024-01-17;4.2;50;37.25
MVE0K;2024-01-17;4.2;52;39
MVE0K;2024-01-17;4.23;52;41
MVE0K;2024-01-17;4.29;55.5;43.25
MVE0K;2024-01-17;4.3;57.25;45.5
MVE0K;2024-01-17;4.32;61.5;49.5
MVE0K;2024-01-17;4.32;64.25;52.75
MVE0K;2024-01-17;4.35;64.25;57.25
MVE0K;2024-01-17;4.35;65.5;60.75
MVE0K;2024-01-17;4.38;66.75;62.75
MVE0K;2024-01-17;4.38;69.75;64.75
MVE0K;2024-01-17;4.41;72;66.5
MVE0K;2024-01-17;4.44;74.25;68.25
MVE0K;2024-01-17;4.44;75;69
MVE0K;2024-01-17;4.47;75.25;69.5
MVE0K;2024-01-17;4.5;76.5;69.25
MVE0K;2024-01-17;4.51;76.75;70
MVE0K;2024-01-17;4.53;78.25;71
MVE0K;2024-01-17;4.56;79.25;70.5
MVE0K;2024-01-17;4.59;82;70.5
MVE0K;2024-01-17;4.6;84.5;70.25
MVE0K;2024-01-17;4.62;85.5;71.25
MVE0K;2024-01-17;4.63;86.75;73.25
MVE0K;2024-01-17;4.68;86.75;73.5
MVE0K;2024-01-17;4.68;87.25;75
MVE0K;2024-01-17;4.69;88.25;75.5
MVE0K;2024-01-17;4.71;90;76.25
MVE0K;2024-01-17;4.74;92;78.5
MVE0K;2024-01-17;4.75;92.25;80
MVE0K;2024-01-17;4.77;94;82
MVE0K;2024-01-17;4.8;96.25;83.75
MVE0K;2024-01-17;4.81;97.75;85.5
MVE0K;2024-01-17;4.83;99.25;86.75
MVE0K;2024-01-17;4.86;100.75;87.5
MVE0K;2024-01-17;4.89;102;88.5
MVE0K;2024-01-17;4.89;103.5;89
MVE0K;2024-01-17;4.95;105;90.5
MVE0K;2024-01-17;4.95;106;92
MVE0K;2024-01-17;4.96;106.75;92
MVE0K;2024-01-17;4.98;109;93
MVE0K;2024-01-17;4.98;108.75;94
MVE0K;2024-01-17;5.01;107.75;94.5
MVE0K;2024-01-17;5.04;107.25;93.25
MVE0K;2024-01-17;5.04;106.5;90.5
MVE0K;2024-01-17;5.07;107.5;90.25
MVE0K;2024-01-17;5.1;108.5;90.5
MVE0K;2024-01-17;5.1;108.5;90
MVE0K;2024-01-17;5.13;107.5;89.75
MVE0K;2024-01-17;5.16;105.75;89.75
MVE0K;2024-01-17;5.17;105.25;89.25
MVE0K;2024-01-17;5.19;104;88
MVE0K;2024-01-17;5.22;104.25;90
MVE0K;2024-01-17;5.22;104.75;90.5
MVE0K;2024-01-17;5.25;103.25;90.5
MVE0K;2024-01-17;5.28;102.5;90.75
MVE0K;2024-01-17;5.28;101.5;90.25
MVE0K;2024-01-17;5.31;101.25;91.25
MVE0K;2024-01-17;5.34;101;91.25
MVE0K;2024-01-17;5.34;100.5;92
MVE0K;2024-01-17;5.37;101.75;93.75
MVE0K;2024-01-17;5.4;102;93.25
MVE0K;2024-01-17;5.4;102;93.25
MVE0K;2024-01-17;5.43;103;93.75
MVE0K;2024-01-17;5.46;103.25;95
MVE0K;2024-01-17;5.47;103.75;96.5
MVE0K;2024-01-17;5.49;103.25;96.75
MVE0K;2024-01-17;5.52;104.5;96.75
MVE0K;2024-01-17;5.52;106.25;97.75
MVE0K;2024-01-17;5.55;108;99.5
MVE0K;2024-01-17;5.58;110;100.5
MVE0K;2024-01-17;5.58;110.75;101
MVE0K;2024-01-17;5.61;112;103
MVE0K;2024-01-17;5.64;113.75;104
MVE0K;2024-01-17;5.65;115.5;105.25
MVE0K;2024-01-17;5.67;117.5;106.5
MVE0K;2024-01-17;5.7;116.75;107
MVE0K;2024-01-17;5.7;118.25;106
MVE0K;2024-01-17;5.73;119;103.75
MVE0K;2024-01-17;5.76;118.75;103.75
MVE0K;2024-01-17;5.79;117.25;104.25
MVE0K;2024-01-17;5.79;115.5;104.75
MVE0K;2024-01-17;5.82;117;106.25
MVE0K;2024-01-17;5.82;119;108
MVE0K;2024-01-17;5.85;121.25;109.5
MVE0K;2024-01-17;5.88;122.25;110.5
MVE0K;2024-01-17;5.88;122.75;111.5
MVE0K;2024-01-17;5.91;125;114.25
MVE0K;2024-01-17;5.94;126;116
MVE0K;2024-01-17;5.94;127;118
MVE0K;2024-01-17;5.97;129.5;119.75
MVE0K;2024-01-17;6;128.75;119.5
MVE0K;2024-01-17;6;128.25;118.75
MVE0K;2024-01-17;6.06;128;117.75
MVE0K;2024-01-17;6.08;127.75;119.5
MVE0K;2024-01-17;6.08;127;121
MVE0K;2024-01-17;6.09;126.5;122.5
MVE0K;2024-01-17;6.12;127.75;124.75
MVE0K;2024-01-17;6.13;130.25;124.75
MVE0K;2024-01-17;6.15;132.25;125.75
MVE0K;2024-01-17;6.18;134.75;126.5
MVE0K;2024-01-17;6.21;136.75;127.75
MVE0K;2024-01-17;6.22;138.5;130.5
MVE0K;2024-01-17;6.22;139.25;130.5
MVE0K;2024-01-17;6.24;138.75;130.75
MVE0K;2024-01-17;6.27;138.75;131.75
MVE0K;2024-01-17;6.3;138.5;132.5
MVE0K;2024-01-17;6.3;137.75;133.75
MVE0K;2024-01-17;6.33;135.5;132.25
MVE0K;2024-01-17;6.36;134;130.75
MVE0K;2024-01-17;6.36;133.25;131.5
MVE0K;2024-01-17;6.39;133.25;132.75
MVE0K;2024-01-17;6.42;135;135.5
MVE0K;2024-01-17;6.42;135.75;138.25
MVE0K;2024-01-17;6.45;135.5;139.75
MVE0K;2024-01-17;6.45;136.5;139.75
MVE0K;2024-01-17;6.48;136.5;138.75
MVE0K;2024-01-17;6.51;137.5;139.75
MVE0K;2024-01-17;6.51;137.75;141.5
MVE0K;2024-01-17;6.54;136.75;141.5
MVE0K;2024-01-17;6.57;135.75;141.25
MVE0K;2024-01-17;6.57;132.5;140
MVE0K;2024-01-17;6.6;131;140.5
MVE0K;2024-01-17;6.63;129.5;141.25
MVE0K;2024-01-17;6.63;129.25;141.5
MVE0K;2024-01-17;6.66;130.75;142.75
MVE0K;2024-01-17;6.69;131;143.25
MVE0K;2024-01-17;6.69;132.5;144.5
MVE0K;2024-01-17;6.72;133.25;146.5
MVE0K;2024-01-17;6.75;132.75;146.75
MVE0K;2024-01-17;6.75;134;146.75
MVE0K;2024-01-17;6.78;134.25;147.25
MVE0K;2024-01-17;6.81;134;147.25
MVE0K;2024-01-17;6.81;134;148.75
MVE0K;2024-01-17;6.84;134;150.25
MVE0K;2024-01-17;6.87;134.75;151.5
MVE0K;2024-01-17;6.87;134.5;150.5
MVE0K;2024-01-17;6.9;133.75;148.5
MVE0K;2024-01-17;6.93;132.75;148.25
MVE0K;2024-01-17;6.93;131.25;147.75
MVE0K;2024-01-17;6.96;132.75;147.75
MVE0K;2024-01-17;6.99;133.25;149.5
MVE0K;2024-01-17;6.99;134.5;149.75
MVE0K;2024-01-17;7.02;136;151.25
MVE0K;2024-01-17;7.05;137.75;153
MVE0K;2024-01-17;7.05;138.5;153.75
MVE0K;2024-01-17;7.08;138.25;154.25
MVE0K;2024-01-17;7.11;137.75;154.75
MVE0K;2024-01-17;7.11;137;154
MVE0K;2024-01-17;7.14;134.5;152.75
MVE0K;2024-01-17;7.17;133.75;153
MVE0K;2024-01-17;7.17;133.75;154.75
MVE0K;2024-01-17;7.2;133;154.5
MVE0K;2024-01-17;7.23;133.25;154.75
MVE0K;2024-01-17;7.23;134.25;156.5
MVE0K;2024-01-17;7.26;135.75;158
MVE0K;2024-01-17;7.29;136.25;158.25
MVE0K;2024-01-17;7.3;136.25;159.75
MVE0K;2024-01-17;7.32;138;161.5
MVE0K;2024-01-17;7.35;139.75;163
MVE0K;2024-01-17;7.35;140.5;163.25
MVE0K;2024-01-17;7.38;140;162.75
MVE0K;2024-01-17;7.41;138.5;163.25
MVE0K;2024-01-17;7.42;138.75;163.75
MVE0K;2024-01-17;7.44;140;164.25
MVE0K;2024-01-17;7.47;141;166.25
MVE0K;2024-01-17;7.47;140;167.75
MVE0K;2024-01-17;7.5;139;169
MVE0K;2024-01-17;7.53;139.75;169.25
MVE0K;2024-01-17;7.54;139.25;168.75
MVE0K;2024-01-17;7.56;140.75;169.25
MVE0K;2024-01-17;7.59;141.25;170.5
MVE0K;2024-01-17;7.59;140;172.75
MVE0K;2024-01-17;7.62;139.25;173.25
MVE0K;2024-01-17;7.65;138.25;172.75
MVE0K;2024-01-17;7.65;137.5;173.5
MVE0K;2024-01-17;7.68;134.25;172
MVE0K;2024-01-17;7.71;130.5;171.5
MVE0K;2024-01-17;7.72;131;172.5
MVE0K;2024-01-17;7.74;131.75;173
MVE0K;2024-01-17;7.77;133.5;174.5
MVE0K;2024-01-17;7.78;134.75;174.75
MVE0K;2024-01-17;7.8;135.25;174.5
MVE0K;2024-01-17;7.83;136.75;175
MVE0K;2024-01-17;7.83;137.25;175
MVE0K;2024-01-17;7.86;137;177
MVE0K;2024-01-17;7.89;138.25;178.5
MVE0K;2024-01-17;7.89;139.75;180.5
MVE0K;2024-01-17;7.92;142.25;182.5
MVE0K;2024-01-17;7.95;143.25;183.25
MVE0K;2024-01-17;7.96;143.25;184.5
MVE0K;2024-01-17;7.98;144.5;186
MVE0K;2024-01-17;8.01;145.75;188.25
MVE0K;2024-01-17;8.02;147.5;190.75
MVE0K;2024-01-17;8.04;148;192.25
MVE0K;2024-01-17;8.07;148.75;192.75
MVE0K;2024-01-17;8.07;148;192.75
MVE0K;2024-01-17;8.1;146.5;191.5
MVE0K;2024-01-17;8.13;146.5;189
MVE0K;2024-01-17;8.13;146.5;185.25
MVE0K;2024-01-17;8.16;144.5;181.25
MVE0K;2024-01-17;8.19;145;182.5
MVE0K;2024-01-17;8.19;144.25;182.75
MVE0K;2024-01-17;8.22;144;180.25
MVE0K;2024-01-17;8.25;144.25;177.5
MVE0K;2024-01-17;8.25;143.75;175
MVE0K;2024-01-17;8.28;144.25;172.75
MVE0K;2024-01-17;8.31;144;169.75
MVE0K;2024-01-17;8.31;144.25;166.75
MVE0K;2024-01-17;8.34;146;162.75
MVE0K;2024-01-17;8.37;147.5;156.5
MVE0K;2024-01-17;8.37;147.75;150.75
MVE0K;2024-01-17;8.4;144.75;147.75
MVE0K;2024-01-17;8.43;143.5;140.25
MVE0K;2024-01-17;8.43;141.75;131.5
MVE0K;2024-01-17;8.46;139;127.5
MVE0K;2024-01-17;8.49;139.5;126.5
MVE0K;2024-01-17;8.49;139;126
MVE0K;2024-01-17;8.52;141.5;127.5
MVE0K;2024-01-17;8.55;148.25;130.25
MVE0K;2024-01-17;8.55;150.75;131.25
MVE0K;2024-01-17;8.58;151.25;130.75
MVE0K;2024-01-17;8.61;153.5;125.75
MVE0K;2024-01-17;8.62;158.25;124
MVE0K;2024-01-17;8.64;160.5;130.5
MVE0K;2024-01-17;8.67;152.25;130.25
MVE0K;2024-01-17;8.67;145.25;122.5
MVE0K;2024-01-17;8.7;146.25;118.5
MVE0K;2024-01-17;8.73;147;118.25
MVE0K;2024-01-17;8.73;147.75;118.75
MVE0K;2024-01-17;8.76;146.75;116.25
MVE0K;2024-01-17;8.79;150.5;118.5
MVE0K;2024-01-17;8.79;157.25;125.5
MVE0K;2024-01-17;8.82;163.25;124.25
MVE0K;2024-01-17;8.85;167.5;120.75
MVE0K;2024-01-17;8.85;172.5;117.5
MVE0K;2024-01-17;8.88;177.25;115.75
MVE0K;2024-01-17;8.91;179.75;121
MVE0K;2024-01-17;8.91;177.5;121
MVE0K;2024-01-17;8.94;177;122
MVE0K;2024-01-17;8.97;179.5;125.5
MVE0K;2024-01-17;8.97;182.25;127.75
MVE0K;2024-01-17;9;182.25;129
MVE0K;2024-01-17;9.03;177.25;131.25
MVE0K;2024-01-17;9.03;172.75;133.75
MVE0K;2024-01-17;9.06;167;134.25
MVE0K;2024-01-17;9.07;157.25;132.25
MVE0K;2024-01-17;9.09;147.5;127.25
MVE0K;2024-01-17;9.12;137.75;119.5
MVE0K;2024-01-17;9.12;127.75;113.5
MVE0K;2024-01-17;9.15;119.75;112.5
MVE0K;2024-01-17;9.18;117.25;112.75
MVE0K;2024-01-17;9.19;121.25;115.75
MVE0K;2024-01-17;9.21;128;121.5
MVE0K;2024-01-17;9.24;135.5;127
MVE0K;2024-01-17;9.24;140.5;135.25
MVE0K;2024-01-17;9.27;143;140.5
MVE0K;2024-01-17;9.3;147.75;145.25
MVE0K;2024-01-17;9.3;152.75;152.75
MVE0K;2024-01-17;9.36;158.75;158.5
MVE0K;2024-01-17;9.36;164;164
MVE0K;2024-01-17;9.36;165.5;162.75
MVE0K;2024-01-17;9.39;168;160.25
MVE0K;2024-01-17;9.42;170.75;161.5
MVE0K;2024-01-17;9.42;171.5;161.75
MVE0K;2024-01-17;9.45;170.5;159.75
MVE0K;2024-01-17;9.48;169.75;158.5
MVE0K;2024-01-17;9.48;171.5;160.25
MVE0K;2024-01-17;9.51;170.5;161.75
MVE0K;2024-01-17;9.54;169;161
MVE0K;2024-01-17;9.54;166.75;157.75
MVE0K;2024-01-17;9.57;162.5;155.5
MVE0K;2024-01-17;9.6;157.25;153.5
MVE0K;2024-01-17;9.6;153.25;149.5
MVE0K;2024-01-17;9.66;150.75;148
MVE0K;2024-01-17;9.66;149.5;147.25
MVE0K;2024-01-17;9.69;147.25;144
MVE0K;2024-01-17;9.69;144.5;137.5
MVE0K;2024-01-17;9.72;139.75;129.25
MVE0K;2024-01-17;9.72;132.5;123.5
MVE0K;2024-01-17;9.75;126.75;119.75
MVE0K;2024-01-17;9.78;122.5;113
MVE0K;2024-01-17;9.78;118;101.5
MVE0K;2024-01-17;9.81;111;88.5
MVE0K;2024-01-17;9.84;102.5;80.5
MVE0K;2024-01-17;9.87;97;75.75
MVE0K;2024-01-17;9.87;94.5;71
MVE0K;2024-01-17;9.9;91.75;65.5
MVE0K;2024-01-17;9.9;88.75;61.5
MVE0K;2024-01-17;9.93;83;54
MVE0K;2024-01-17;9.96;77.5;46.75
MVE0K;2024-01-17;9.97;73;43
MVE0K;2024-01-17;9.99;68.5;38.75
MVE0K;2024-01-17;10.02;63.5;34
MVE0K;2024-01-17;10.02;59;27.25
MVE0K;2024-01-17;10.05;57.5;22.75
MVE0K;2024-01-17;10.08;53.25;17.5
MVE0K;2024-01-17;10.08;48.25;11.5
MVE0K;2024-01-17;10.11;43.75;8.75
MVE0K;2024-01-17;10.14;39.25;6.5
MVE0K;2024-01-17;10.14;34.75;5.25
MVE0K;2024-01-17;10.17;29.75;3.5
MVE0K;2024-01-17;10.2;25.5;2.25
MVE0K;2024-01-17;10.2;21.25;3
MVE0K;2024-01-17;10.26;19.25;3
MVE0K;2024-01-17;10.26;18.5;1.25
MVE0K;2024-01-17;10.3;18;0
MVE0K;2024-01-17;10.3;19.25;0
MVE0K;2024-01-17;10.32;18.5;0
MVE0K;2024-01-17;10.32;19.25;0
MVE0K;2024-01-17;10.35;19.25;0
MVE0K;2024-01-17;10.38;19;0
MVE0K;2024-01-17;10.38;17.75;0
MVE0K;2024-01-17;10.41;17.5;0
MVE0K;2024-01-17;10.44;16.5;0
MVE0K;2024-01-17;10.44;15.25;0
MVE0K;2024-01-17;10.47;15.5;0
MVE0K;2024-01-17;10.5;13.5;0
MVE0K;2024-01-17;10.5;13;0
MVE0K;2024-01-17;10.53;11.5;0
MVE0K;2024-01-17;10.56;12.25;0
MVE0K;2024-01-17;10.57;12;0
MVE0K;2024-01-17;10.59;10.5;0
MVE0K;2024-01-17;10.62;10.75;0
MVE0K;2024-01-17;10.62;10.25;0
MVE0K;2024-01-17;10.65;11.5;0
MVE0K;2024-01-17;10.68;11;0
MVE0K;2024-01-17;10.68;11.75;0
MVE0K;2024-01-17;10.71;11.5;0
MVE0K;2024-01-17;10.74;11.5;0
MVE0K;2024-01-17;10.74;12;0
MVE0K;2024-01-17;10.77;12.75;0
MVE0K;2024-01-17;10.8;14;0
MVE0K;2024-01-17;10.8;13.75;0
MVE0K;2024-01-17;10.83;15.5;0
MVE0K;2024-01-17;10.86;14.75;4
MVE0K;2024-01-17;10.87;15.75;9.25
MVE0K;2024-01-17;10.89;15.75;14
MVE0K;2024-01-17;10.92;14.5;15.75
MVE0K;2024-01-17;10.92;14.75;15.75
MVE0K;2024-01-17;10.95;13.25;16
MVE0K;2024-01-17;10.98;13.75;16.25
MVE0K;2024-01-17;10.98;13;15
MVE0K;2024-01-17;11.01;13;12.75
MVE0K;2024-01-17;11.04;13;12
MVE0K;2024-01-17;11.04;13.5;11.25
MVE0K;2024-01-17;11.07;14.75;12.5
MVE0K;2024-01-17;11.1;14.25;12.75
MVE0K;2024-01-17;11.1;14.25;13.75
MVE0K;2024-01-17;11.13;13.75;14.25
MVE0K;2024-01-17;11.16;14;13
MVE0K;2024-01-17;11.17;13.75;13.75
MVE0K;2024-01-17;11.19;14.25;16.25
MVE0K;2024-01-17;11.28;15.5;20.75
MVE0K;2024-01-17;11.28;18.25;23.25
MVE0K;2024-01-17;11.28;22;26.5
MVE0K;2024-01-17;11.31;24.5;28.75
MVE0K;2024-01-17;11.32;26;29.5
MVE0K;2024-01-17;11.34;28.75;28.5
MVE0K;2024-01-17;11.34;34.5;26
MVE0K;2024-01-17;11.34;39;24.75
MVE0K;2024-01-17;11.37;41;22.5
MVE0K;2024-01-17;11.4;43.25;20.75
MVE0K;2024-01-17;11.4;44.25;20.75
MVE0K;2024-01-17;11.43;50.25;20.75
MVE0K;2024-01-17;11.46;57.75;20.75
MVE0K;2024-01-17;11.46;66.5;20
MVE0K;2024-01-17;11.49;71;21.25
MVE0K;2024-01-17;11.52;77.25;21.75
MVE0K;2024-01-17;11.52;82;21.75
MVE0K;2024-01-17;11.58;81.75;21
MVE0K;2024-01-17;11.58;79.75;20
MVE0K;2024-01-17;11.61;76.5;19.25
MVE0K;2024-01-17;11.61;72.5;17
MVE0K;2024-01-17;11.61;67.25;16.75
MVE0K;2024-01-17;11.64;64.25;17
MVE0K;2024-01-17;11.67;65;17
MVE0K;2024-01-17;11.7;66.25;16.25
MVE0K;2024-01-17;11.7;71.75;15.25
MVE0K;2024-01-17;11.73;75.25;15.75
MVE0K;2024-01-17;11.73;76.75;15
MVE0K;2024-01-17;11.79;77.25;17
MVE0K;2024-01-17;11.79;77.5;17.75
MVE0K;2024-01-17;11.79;79.5;18.75
MVE0K;2024-01-17;11.82;81.25;19.75
MVE0K;2024-01-17;11.85;82;20.5
MVE0K;2024-01-17;11.85;83.25;21.75
MVE0K;2024-01-17;11.88;84.75;22
MVE0K;2024-01-17;11.91;85.75;24
MVE0K;2024-01-17;11.91;85.25;24.25
MVE0K;2024-01-17;11.94;82.75;24.5
MVE0K;2024-01-17;11.97;79.5;25.25
MVE0K;2024-01-17;11.97;79.75;25.75
MVE0K;2024-01-17;12.03;83.75;26.75
MVE0K;2024-01-17;12.03;84.75;26.25
MVE0K;2024-01-17;12.04;83.75;27.25
MVE0K;2024-01-17;12.06;81.5;27.25
MVE0K;2024-01-17;12.09;81.5;28.5
MVE0K;2024-01-17;12.09;82.5;28.25
MVE0K;2024-01-17;12.15;81.5;27
MVE0K;2024-01-17;12.15;81.25;26
MVE0K;2024-01-17;12.15;79.75;23.25
MVE0K;2024-01-17;12.18;78.5;22
