Player_ID;Date;Seconds;Left Force;Right Force
USER BVE0M;2024-01-17;5.49;87;79.25
USER BVE0M;2024-01-17;5.52;88.25;79.5
USER BVE0M;2024-01-17;5.53;90;80.75
USER BVE0M;2024-01-17;5.55;91.75;80.5
USER BVE0M;2024-01-17;5.58;91.75;79.75
USER BVE0M;2024-01-17;5.58;93.75;80
USER BVE0M;2024-01-17;5.61;95.75;81.5
USER BVE0M;2024-01-17;5.64;96;81.75
USER BVE0M;2024-01-17;5.65;96;81.25
USER BVE0M;2024-01-17;5.67;97;79
USER BVE0M;2024-01-17;5.7;98.5;76.75
USER BVE0M;2024-01-17;5.71;99.5;77
USER BVE0M;2024-01-17;5.73;100.75;75
USER BVE0M;2024-01-17;5.79;100;73.5
USER BVE0M;2024-01-17;5.79;99;73.25
USER BVE0M;2024-01-17;5.79;100;75.25
USER BVE0M;2024-01-17;5.82;100;76.75
USER BVE0M;2024-01-17;5.84;100.75;76.5
USER BVE0M;2024-01-17;5.85;101;76.75
USER BVE0M;2024-01-17;5.88;102;76
USER BVE0M;2024-01-17;5.89;104.75;77
USER BVE0M;2024-01-17;5.91;106.25;79.25
USER BVE0M;2024-01-17;5.94;108;80
USER BVE0M;2024-01-17;5.94;108.25;81.75
USER BVE0M;2024-01-17;5.97;110.5;85.5
USER BVE0M;2024-01-17;6;113;91.5
USER BVE0M;2024-01-17;6.01;113;97.5
USER BVE0M;2024-01-17;6.03;115.5;102.25
USER BVE0M;2024-01-17;6.06;117.25;105.5
USER BVE0M;2024-01-17;6.07;118;107.5
USER BVE0M;2024-01-17;6.09;119;111
USER BVE0M;2024-01-17;6.12;119.5;114.5
USER BVE0M;2024-01-17;6.13;120.25;114.5
USER BVE0M;2024-01-17;6.15;120.75;115
USER BVE0M;2024-01-17;6.18;120.75;115.25
USER BVE0M;2024-01-17;6.19;121;118
USER BVE0M;2024-01-17;6.21;121.5;120.5
USER BVE0M;2024-01-17;6.24;123.5;122.25
USER BVE0M;2024-01-17;6.25;124.25;123.5
USER BVE0M;2024-01-17;6.27;125;123.75
USER BVE0M;2024-01-17;6.3;127;125
USER BVE0M;2024-01-17;6.33;128.25;126.75
USER BVE0M;2024-01-17;6.33;130.25;127.25
USER BVE0M;2024-01-17;6.36;131;130.75
USER BVE0M;2024-01-17;6.36;132;133.5
USER BVE0M;2024-01-17;6.39;134;135.75
USER BVE0M;2024-01-17;6.42;133.75;138
USER BVE0M;2024-01-17;6.42;134.5;139
USER BVE0M;2024-01-17;6.45;134.75;139.25
USER BVE0M;2024-01-17;6.48;134.25;140
USER BVE0M;2024-01-17;6.48;133.25;140.5
USER BVE0M;2024-01-17;6.51;131.25;141.5
USER BVE0M;2024-01-17;6.51;131.75;140
USER BVE0M;2024-01-17;6.54;131.5;139
USER BVE0M;2024-01-17;6.57;131.5;138.5
USER BVE0M;2024-01-17;6.58;131.25;136.25
USER BVE0M;2024-01-17;6.6;131.5;135.5
USER BVE0M;2024-01-17;6.63;133;135
USER BVE0M;2024-01-17;6.66;132.25;134
USER BVE0M;2024-01-17;6.66;132.5;131.25
USER BVE0M;2024-01-17;6.69;133.5;129.25
USER BVE0M;2024-01-17;6.69;132.75;127.25
USER BVE0M;2024-01-17;6.72;133;125.5
USER BVE0M;2024-01-17;6.75;133.25;124.25
USER BVE0M;2024-01-17;6.75;132.5;124.25
USER BVE0M;2024-01-17;6.78;133.5;124.75
USER BVE0M;2024-01-17;6.81;134.75;127
USER BVE0M;2024-01-17;6.81;135.75;128.75
USER BVE0M;2024-01-17;6.84;136.25;128.5
USER BVE0M;2024-01-17;6.87;138.25;129.25
USER BVE0M;2024-01-17;6.88;142.5;130.25
USER BVE0M;2024-01-17;6.9;144.5;132.5
USER BVE0M;2024-01-17;6.93;144.5;134
USER BVE0M;2024-01-17;6.93;144.5;134.5
USER BVE0M;2024-01-17;6.96;145.75;136
USER BVE0M;2024-01-17;6.99;148.5;135.75
USER BVE0M;2024-01-17;6.99;150.25;136.25
USER BVE0M;2024-01-17;7.02;149.75;137.25
USER BVE0M;2024-01-17;7.05;150.5;140.5
USER BVE0M;2024-01-17;7.05;151;143
USER BVE0M;2024-01-17;7.11;152;144.5
USER BVE0M;2024-01-17;7.14;152.75;146.5
USER BVE0M;2024-01-17;7.15;155.75;148
USER BVE0M;2024-01-17;7.17;156.5;149.5
USER BVE0M;2024-01-17;7.17;155.25;152.5
USER BVE0M;2024-01-17;7.2;156.75;154.5
USER BVE0M;2024-01-17;7.2;158;155
USER BVE0M;2024-01-17;7.23;157.5;155.25
USER BVE0M;2024-01-17;7.23;158.75;155
USER BVE0M;2024-01-17;7.26;160.25;155.5
USER BVE0M;2024-01-17;7.29;162.25;158
USER BVE0M;2024-01-17;7.32;164;161.5
USER BVE0M;2024-01-17;7.33;165;162
USER BVE0M;2024-01-17;7.35;166;162.75
USER BVE0M;2024-01-17;7.36;166.5;164.75
USER BVE0M;2024-01-17;7.38;168;167.75
USER BVE0M;2024-01-17;7.41;169;168
USER BVE0M;2024-01-17;7.42;169.25;169
USER BVE0M;2024-01-17;7.44;170.25;169.25
USER BVE0M;2024-01-17;7.47;170.5;169
USER BVE0M;2024-01-17;7.47;170.75;169
USER BVE0M;2024-01-17;7.5;171.25;169.5
USER BVE0M;2024-01-17;7.53;172.75;170
USER BVE0M;2024-01-17;7.54;175.5;171
USER BVE0M;2024-01-17;7.56;176.5;171.5
USER BVE0M;2024-01-17;7.59;177;172.25
USER BVE0M;2024-01-17;7.6;176.75;172.75
USER BVE0M;2024-01-17;7.62;176.5;173.25
USER BVE0M;2024-01-17;7.65;178.25;175.5
USER BVE0M;2024-01-17;7.66;181.25;179.25
USER BVE0M;2024-01-17;7.68;183.25;182
USER BVE0M;2024-01-17;7.71;184.5;182.75
USER BVE0M;2024-01-17;7.72;183.5;182
USER BVE0M;2024-01-17;7.74;182.75;181.25
USER BVE0M;2024-01-17;7.77;183;181.5
USER BVE0M;2024-01-17;7.78;182.25;180.25
USER BVE0M;2024-01-17;7.8;181.25;177.25
USER BVE0M;2024-01-17;7.83;180.75;172.5
USER BVE0M;2024-01-17;7.84;181;170.5
USER BVE0M;2024-01-17;7.86;181.25;170.25
USER BVE0M;2024-01-17;7.89;180;171
USER BVE0M;2024-01-17;7.89;179.75;173.75
USER BVE0M;2024-01-17;7.92;180.75;175.25
USER BVE0M;2024-01-17;7.95;180.25;175.75
USER BVE0M;2024-01-17;7.96;179.25;174
USER BVE0M;2024-01-17;7.98;178.25;172
USER BVE0M;2024-01-17;8.04;179.5;173
USER BVE0M;2024-01-17;8.07;181.5;172.5
USER BVE0M;2024-01-17;8.08;183.25;166.75
USER BVE0M;2024-01-17;8.08;185.5;165.25
USER BVE0M;2024-01-17;8.1;187.5;165.25
USER BVE0M;2024-01-17;8.11;187.75;170
USER BVE0M;2024-01-17;8.13;188.75;172.75
USER BVE0M;2024-01-17;8.14;188.75;174.75
USER BVE0M;2024-01-17;8.16;189.25;179
USER BVE0M;2024-01-17;8.19;190.5;180.5
USER BVE0M;2024-01-17;8.2;191.5;180.5
USER BVE0M;2024-01-17;8.22;192.25;183.75
USER BVE0M;2024-01-17;8.25;194.25;185
USER BVE0M;2024-01-17;8.26;194;184.5
USER BVE0M;2024-01-17;8.31;193.5;184.75
USER BVE0M;2024-01-17;8.31;194.25;184.25
USER BVE0M;2024-01-17;8.32;195.75;187.25
USER BVE0M;2024-01-17;8.34;197.5;190.75
USER BVE0M;2024-01-17;8.37;198;191.5
USER BVE0M;2024-01-17;8.38;198.5;192.75
USER BVE0M;2024-01-17;8.4;198.25;194.25
USER BVE0M;2024-01-17;8.43;197.75;195
USER BVE0M;2024-01-17;8.43;198;196.5
USER BVE0M;2024-01-17;8.46;197.75;197
USER BVE0M;2024-01-17;8.52;198.25;198
USER BVE0M;2024-01-17;8.53;199.25;197.75
USER BVE0M;2024-01-17;8.53;199.75;197.5
USER BVE0M;2024-01-17;8.55;199.75;197.25
USER BVE0M;2024-01-17;8.55;198;196.5
USER BVE0M;2024-01-17;8.58;196.75;193.5
USER BVE0M;2024-01-17;8.61;196.75;191.5
USER BVE0M;2024-01-17;8.61;197.25;190.5
USER BVE0M;2024-01-17;8.64;197.5;189.25
USER BVE0M;2024-01-17;8.67;197.75;187.5
USER BVE0M;2024-01-17;8.68;196.75;186
USER BVE0M;2024-01-17;8.7;197.25;186.5
USER BVE0M;2024-01-17;8.73;198;187.5
USER BVE0M;2024-01-17;8.73;197.25;187.5
USER BVE0M;2024-01-17;8.76;198;186.5
USER BVE0M;2024-01-17;8.79;197.5;184
USER BVE0M;2024-01-17;8.79;197.75;183.75
USER BVE0M;2024-01-17;8.82;198;184.25
USER BVE0M;2024-01-17;8.85;198;183.25
USER BVE0M;2024-01-17;8.85;198;183.5
USER BVE0M;2024-01-17;8.88;198.5;184.25
USER BVE0M;2024-01-17;8.91;199.25;185.5
USER BVE0M;2024-01-17;8.91;199.25;186.5
USER BVE0M;2024-01-17;8.94;199.75;186.75
USER BVE0M;2024-01-17;8.97;199.5;188.25
USER BVE0M;2024-01-17;9;199.5;189.75
USER BVE0M;2024-01-17;9;199.5;190.25
USER BVE0M;2024-01-17;9;200.25;190.5
USER BVE0M;2024-01-17;9.03;200.5;190.25
USER BVE0M;2024-01-17;9.06;199.75;190.5
USER BVE0M;2024-01-17;9.09;200.75;192.25
USER BVE0M;2024-01-17;9.09;201;192.75
USER BVE0M;2024-01-17;9.12;202;191.75
USER BVE0M;2024-01-17;9.15;201.5;191.25
USER BVE0M;2024-01-17;9.15;199.75;191.25
USER BVE0M;2024-01-17;9.18;199.25;193
USER BVE0M;2024-01-17;9.21;198.75;194.25
USER BVE0M;2024-01-17;9.21;197.75;192.5
USER BVE0M;2024-01-17;9.24;200.25;193.25
USER BVE0M;2024-01-17;9.24;203;195
USER BVE0M;2024-01-17;9.27;203;196.5
USER BVE0M;2024-01-17;9.3;203.5;197.75
USER BVE0M;2024-01-17;9.3;204.25;197.5
USER BVE0M;2024-01-17;9.33;203.25;198.25
USER BVE0M;2024-01-17;9.36;203.25;200.5
USER BVE0M;2024-01-17;9.36;202.75;200.75
USER BVE0M;2024-01-17;9.39;203.25;200
USER BVE0M;2024-01-17;9.42;204;197.25
USER BVE0M;2024-01-17;9.43;202.75;194
USER BVE0M;2024-01-17;9.45;200.75;193
USER BVE0M;2024-01-17;9.48;200.75;193.5
USER BVE0M;2024-01-17;9.48;202;194.5
USER BVE0M;2024-01-17;9.51;203.25;194
USER BVE0M;2024-01-17;9.54;204;192.25
USER BVE0M;2024-01-17;9.54;206;191.75
USER BVE0M;2024-01-17;9.57;207.25;192
USER BVE0M;2024-01-17;9.6;208;192.75
USER BVE0M;2024-01-17;9.6;207.75;194.75
USER BVE0M;2024-01-17;9.63;208.25;196
USER BVE0M;2024-01-17;9.66;209.25;197
USER BVE0M;2024-01-17;9.67;210;197.5
USER BVE0M;2024-01-17;9.69;210.25;198.25
USER BVE0M;2024-01-17;9.75;210;198.25
USER BVE0M;2024-01-17;9.78;212.25;200.5
USER BVE0M;2024-01-17;9.78;213.25;201.25
USER BVE0M;2024-01-17;9.79;212.75;201.5
USER BVE0M;2024-01-17;9.81;211.75;201.75
USER BVE0M;2024-01-17;9.81;211.25;200.5
USER BVE0M;2024-01-17;9.84;211.5;198.5
USER BVE0M;2024-01-17;9.84;212.5;198.25
USER BVE0M;2024-01-17;9.87;212.75;198.5
USER BVE0M;2024-01-17;9.9;212.5;200
USER BVE0M;2024-01-17;9.93;213;201
USER BVE0M;2024-01-17;9.93;213.75;203
USER BVE0M;2024-01-17;9.96;213.75;206.75
USER BVE0M;2024-01-17;9.96;215.25;207.75
USER BVE0M;2024-01-17;9.99;218.25;209
USER BVE0M;2024-01-17;10.02;220.5;210.5
USER BVE0M;2024-01-17;10.03;219.5;211.75
USER BVE0M;2024-01-17;10.05;218;212.75
USER BVE0M;2024-01-17;10.08;217.5;212.25
USER BVE0M;2024-01-17;10.08;217.25;211.25
USER BVE0M;2024-01-17;10.11;216.5;210
USER BVE0M;2024-01-17;10.14;216;207.75
USER BVE0M;2024-01-17;10.17;215.5;205.75
USER BVE0M;2024-01-17;10.18;215.5;204.5
USER BVE0M;2024-01-17;10.2;214.75;203
USER BVE0M;2024-01-17;10.2;214.75;202.75
USER BVE0M;2024-01-17;10.26;214.75;197.75
USER BVE0M;2024-01-17;10.26;214.25;197.25
USER BVE0M;2024-01-17;10.29;214.75;197
USER BVE0M;2024-01-17;10.32;214.75;197.5
USER BVE0M;2024-01-17;10.33;214.75;199.25
USER BVE0M;2024-01-17;10.35;215.25;198.75
USER BVE0M;2024-01-17;10.38;217.25;197.5
USER BVE0M;2024-01-17;10.38;217.5;196
USER BVE0M;2024-01-17;10.41;216.75;195.5
USER BVE0M;2024-01-17;10.44;215.5;195.75
USER BVE0M;2024-01-17;10.44;215.75;195.25
USER BVE0M;2024-01-17;10.5;216.75;195
USER BVE0M;2024-01-17;10.5;218.75;195.75
USER BVE0M;2024-01-17;10.52;219.5;198.5
USER BVE0M;2024-01-17;10.53;221.5;202.75
USER BVE0M;2024-01-17;10.56;223;205
USER BVE0M;2024-01-17;10.57;224.75;206
USER BVE0M;2024-01-17;10.59;226.75;207.5
USER BVE0M;2024-01-17;10.62;226.75;208.25
USER BVE0M;2024-01-17;10.62;226.75;210.75
USER BVE0M;2024-01-17;10.65;228.5;212.25
USER BVE0M;2024-01-17;10.68;229.5;213
USER BVE0M;2024-01-17;10.68;230.25;212.5
USER BVE0M;2024-01-17;10.71;231.5;210.75
USER BVE0M;2024-01-17;10.74;232;211
USER BVE0M;2024-01-17;10.74;232.5;213.25
USER BVE0M;2024-01-17;10.77;232.75;214.5
USER BVE0M;2024-01-17;10.8;232;214
USER BVE0M;2024-01-17;10.8;231.5;214.25
USER BVE0M;2024-01-17;10.83;231.25;215.5
USER BVE0M;2024-01-17;10.86;232;217.5
USER BVE0M;2024-01-17;10.86;233.5;219.75
USER BVE0M;2024-01-17;10.89;233.25;220.5
USER BVE0M;2024-01-17;10.92;233.5;220.75
USER BVE0M;2024-01-17;10.92;235.75;222
USER BVE0M;2024-01-17;10.95;235.75;224.25
USER BVE0M;2024-01-17;10.98;236;225
USER BVE0M;2024-01-17;10.98;236;224.25
USER BVE0M;2024-01-17;11.01;236.25;223.5
USER BVE0M;2024-01-17;11.04;237.75;224.5
USER BVE0M;2024-01-17;11.04;237.75;224.75
USER BVE0M;2024-01-17;11.07;236.5;225.25
USER BVE0M;2024-01-17;11.1;236;225.5
USER BVE0M;2024-01-17;11.1;236;227
USER BVE0M;2024-01-17;11.13;237.5;229.75
USER BVE0M;2024-01-17;11.16;237;231.25
USER BVE0M;2024-01-17;11.17;235.75;230
USER BVE0M;2024-01-17;11.19;236.25;227.25
USER BVE0M;2024-01-17;11.22;237;227.75
USER BVE0M;2024-01-17;11.23;235.75;229.5
USER BVE0M;2024-01-17;11.25;233.5;232
USER BVE0M;2024-01-17;11.28;234.5;233
