Player_ID;Date;Seconds;Left Force;Right Force
VVE0A;2024-01-17;3.72;36.25;16
VVE0A;2024-01-17;3.75;36.5;12.25
VVE0A;2024-01-17;3.78;36.25;9.5
VVE0A;2024-01-17;3.78;37;7.75
VVE0A;2024-01-17;3.81;35;6.5
VVE0A;2024-01-17;3.84;33.5;5.75
VVE0A;2024-01-17;3.84;29.5;5
VVE0A;2024-01-17;3.87;27.75;5.75
VVE0A;2024-01-17;3.9;27.25;6
VVE0A;2024-01-17;3.9;27;7
VVE0A;2024-01-17;3.93;27.25;7.5
VVE0A;2024-01-17;3.96;24.75;8
VVE0A;2024-01-17;3.96;24.25;9.25
VVE0A;2024-01-17;3.99;23;8.75
VVE0A;2024-01-17;4.02;23;9.5
VVE0A;2024-01-17;4.02;22;8
VVE0A;2024-01-17;4.05;20.75;7
VVE0A;2024-01-17;4.11;21.5;7.25
VVE0A;2024-01-17;4.11;22.5;7
VVE0A;2024-01-17;4.11;24.75;6.75
VVE0A;2024-01-17;4.14;26;5.5
VVE0A;2024-01-17;4.14;27.75;7
VVE0A;2024-01-17;4.17;28.25;7.5
VVE0A;2024-01-17;4.2;28;7.5
VVE0A;2024-01-17;4.23;26.5;7
VVE0A;2024-01-17;4.23;25.25;6.5
VVE0A;2024-01-17;4.26;26.5;6.25
VVE0A;2024-01-17;4.26;26;5.75
VVE0A;2024-01-17;4.29;26.5;6.25
VVE0A;2024-01-17;4.32;25.5;5.75
VVE0A;2024-01-17;4.32;25.5;6.5
VVE0A;2024-01-17;4.35;26.25;6.25
VVE0A;2024-01-17;4.38;25.75;5.75
VVE0A;2024-01-17;4.39;25.5;6
VVE0A;2024-01-17;4.41;23.5;5.75
VVE0A;2024-01-17;4.44;22.25;6.5
VVE0A;2024-01-17;4.44;20;5.75
VVE0A;2024-01-17;4.53;19.5;6.5
VVE0A;2024-01-17;4.53;17.5;6.5
VVE0A;2024-01-17;4.56;16.5;6.5
VVE0A;2024-01-17;4.56;15.75;7.25
VVE0A;2024-01-17;4.56;13.75;8.5
VVE0A;2024-01-17;4.59;14.25;10.5
VVE0A;2024-01-17;4.59;13.75;9.75
VVE0A;2024-01-17;4.62;14.5;11.25
VVE0A;2024-01-17;4.62;13.25;10.75
VVE0A;2024-01-17;4.65;13;11.5
VVE0A;2024-01-17;4.68;13;12.25
VVE0A;2024-01-17;4.68;11.75;12.25
VVE0A;2024-01-17;4.71;13.5;13
VVE0A;2024-01-17;4.77;14;13.25
VVE0A;2024-01-17;4.77;15.75;13.25
VVE0A;2024-01-17;4.8;16;11.75
VVE0A;2024-01-17;4.83;17.5;12.75
VVE0A;2024-01-17;4.83;17.25;12.5
VVE0A;2024-01-17;4.86;16.5;13
VVE0A;2024-01-17;4.86;17.25;13.25
VVE0A;2024-01-17;4.89;16.5;11.5
VVE0A;2024-01-17;4.89;17.5;12.25
VVE0A;2024-01-17;4.92;17;12.5
VVE0A;2024-01-17;4.92;17.25;12.75
VVE0A;2024-01-17;4.95;16.25;12.25
VVE0A;2024-01-17;5.01;17.25;11.75
VVE0A;2024-01-17;5.01;16.5;11.25
VVE0A;2024-01-17;5.04;15.5;10.75
VVE0A;2024-01-17;5.04;16;12.5
VVE0A;2024-01-17;5.04;15;12.75
VVE0A;2024-01-17;5.07;16;13.75
VVE0A;2024-01-17;5.1;14.5;15
VVE0A;2024-01-17;5.1;14;16
VVE0A;2024-01-17;5.13;13;17.75
VVE0A;2024-01-17;5.16;13;19
VVE0A;2024-01-17;5.16;14;20.75
VVE0A;2024-01-17;5.19;13.25;22
VVE0A;2024-01-17;5.22;12.75;24
VVE0A;2024-01-17;5.22;11.25;24.25
VVE0A;2024-01-17;5.25;11.25;26
VVE0A;2024-01-17;5.28;10.75;28.25
VVE0A;2024-01-17;5.28;11;31
VVE0A;2024-01-17;5.31;11.25;32.75
VVE0A;2024-01-17;5.34;10.5;30.5
VVE0A;2024-01-17;5.34;10.25;29.25
VVE0A;2024-01-17;5.37;8;28.25
VVE0A;2024-01-17;5.4;7.25;27.5
VVE0A;2024-01-17;5.4;5.5;27
VVE0A;2024-01-17;5.43;4.5;26.75
VVE0A;2024-01-17;5.46;3.25;26.25
VVE0A;2024-01-17;5.46;2;24.25
VVE0A;2024-01-17;5.49;2.5;24
VVE0A;2024-01-17;5.52;1.75;23.25
VVE0A;2024-01-17;5.52;3;23.5
VVE0A;2024-01-17;5.55;3.25;23.25
VVE0A;2024-01-17;5.58;4.25;22.75
VVE0A;2024-01-17;5.59;4.75;22.5
VVE0A;2024-01-17;5.61;5;21
VVE0A;2024-01-17;5.64;4.5;19.5
VVE0A;2024-01-17;5.64;5.75;17.75
VVE0A;2024-01-17;5.67;7.75;16.25
VVE0A;2024-01-17;5.7;7.75;13.25
VVE0A;2024-01-17;5.7;8.5;10.25
VVE0A;2024-01-17;5.76;8;9.75
VVE0A;2024-01-17;5.76;8.75;8.25
VVE0A;2024-01-17;5.76;8.25;7.75
VVE0A;2024-01-17;5.79;8.75;7.75
VVE0A;2024-01-17;5.82;9.25;8.25
VVE0A;2024-01-17;5.82;9.25;9.5
VVE0A;2024-01-17;5.85;11.25;9.25
VVE0A;2024-01-17;5.88;11.25;9.25
VVE0A;2024-01-17;5.89;11.75;9
VVE0A;2024-01-17;5.91;10.5;10.25
VVE0A;2024-01-17;5.94;11.25;10.75
VVE0A;2024-01-17;5.94;13;12.5
VVE0A;2024-01-17;5.97;14.25;14
VVE0A;2024-01-17;6.03;15.25;14.5
VVE0A;2024-01-17;6.03;15.5;15
VVE0A;2024-01-17;6.03;15.75;14.75
VVE0A;2024-01-17;6.06;15;16.5
VVE0A;2024-01-17;6.06;17.25;17.5
VVE0A;2024-01-17;6.09;19.25;18.25
VVE0A;2024-01-17;6.12;19.75;17.5
VVE0A;2024-01-17;6.12;20;17
VVE0A;2024-01-17;6.15;19.75;18.5
VVE0A;2024-01-17;6.18;22.25;17.75
VVE0A;2024-01-17;6.18;22.25;18.5
VVE0A;2024-01-17;6.21;24;19
VVE0A;2024-01-17;6.24;25.25;20.25
VVE0A;2024-01-17;6.24;26;21
VVE0A;2024-01-17;6.3;26.5;21
VVE0A;2024-01-17;6.3;26.25;22.25
VVE0A;2024-01-17;6.3;28.5;22.75
VVE0A;2024-01-17;6.33;29.75;23.75
VVE0A;2024-01-17;6.36;31.25;23.25
VVE0A;2024-01-17;6.36;31;22.75
VVE0A;2024-01-17;6.39;31.75;22.5
VVE0A;2024-01-17;6.39;31.25;21.75
VVE0A;2024-01-17;6.42;30.75;21.25
VVE0A;2024-01-17;6.45;32.5;21.25
VVE0A;2024-01-17;6.45;33.25;21.5
VVE0A;2024-01-17;6.48;35.25;20
VVE0A;2024-01-17;6.51;34.25;19.75
VVE0A;2024-01-17;6.51;32.75;19.5
VVE0A;2024-01-17;6.54;31.5;18.25
VVE0A;2024-01-17;6.57;30.25;17
VVE0A;2024-01-17;6.57;30.75;15.25
VVE0A;2024-01-17;6.6;29.5;15
VVE0A;2024-01-17;6.63;29.25;14.25
VVE0A;2024-01-17;6.63;30.25;14
VVE0A;2024-01-17;6.66;31.5;13.75
VVE0A;2024-01-17;6.69;31.25;12.25
VVE0A;2024-01-17;6.69;30.75;11.25
VVE0A;2024-01-17;6.72;31.75;11.25
VVE0A;2024-01-17;6.75;31.5;13
VVE0A;2024-01-17;6.75;31.5;12.5
VVE0A;2024-01-17;6.78;30.75;12
VVE0A;2024-01-17;6.81;30.75;11.75
VVE0A;2024-01-17;6.81;30.75;12.5
VVE0A;2024-01-17;6.84;31.25;13
VVE0A;2024-01-17;6.87;31.25;12.5
VVE0A;2024-01-17;6.87;31.25;12.5
VVE0A;2024-01-17;6.9;31.75;11.25
VVE0A;2024-01-17;6.93;30.25;12.25
VVE0A;2024-01-17;6.93;31;11
VVE0A;2024-01-17;6.96;30.75;10.5
VVE0A;2024-01-17;6.99;30.75;10
VVE0A;2024-01-17;6.99;31.5;8.75
VVE0A;2024-01-17;7.02;31.25;9.5
VVE0A;2024-01-17;7.05;31.75;9.25
VVE0A;2024-01-17;7.05;30.75;9.5
VVE0A;2024-01-17;7.08;30.75;9
VVE0A;2024-01-17;7.11;29.75;9.75
VVE0A;2024-01-17;7.11;30.25;10.25
VVE0A;2024-01-17;7.14;31.25;10.75
VVE0A;2024-01-17;7.17;31.75;11.5
VVE0A;2024-01-17;7.17;33;11.25
VVE0A;2024-01-17;7.2;32.75;12.25
VVE0A;2024-01-17;7.23;33.25;12.25
VVE0A;2024-01-17;7.24;34;13.5
VVE0A;2024-01-17;7.26;34.5;13.5
VVE0A;2024-01-17;7.29;35.5;13.25
VVE0A;2024-01-17;7.29;36;14.25
VVE0A;2024-01-17;7.32;36.25;13.75
VVE0A;2024-01-17;7.35;36;15.5
VVE0A;2024-01-17;7.35;37.25;15.75
VVE0A;2024-01-17;7.38;38;16.75
VVE0A;2024-01-17;7.41;39.25;17.25
VVE0A;2024-01-17;7.41;40.75;18
VVE0A;2024-01-17;7.44;39.75;19.25
VVE0A;2024-01-17;7.47;41.25;19
VVE0A;2024-01-17;7.47;41.75;20.5
VVE0A;2024-01-17;7.5;42.25;20.25
VVE0A;2024-01-17;7.53;42.5;21.75
VVE0A;2024-01-17;7.53;43.75;22.5
VVE0A;2024-01-17;7.56;44.75;24.5
VVE0A;2024-01-17;7.59;46;27.25
VVE0A;2024-01-17;7.59;48.75;28.25
VVE0A;2024-01-17;7.62;48;30.25
VVE0A;2024-01-17;7.67;47.75;31
VVE0A;2024-01-17;7.69;47.75;33.25
VVE0A;2024-01-17;7.69;49.5;34.75
VVE0A;2024-01-17;7.71;52.25;36.5
VVE0A;2024-01-17;7.71;53.5;39.25
VVE0A;2024-01-17;7.74;55.5;40.5
VVE0A;2024-01-17;7.77;55.25;42.25
VVE0A;2024-01-17;7.77;56.5;43.75
VVE0A;2024-01-17;7.8;58;46.25
VVE0A;2024-01-17;7.83;59;47.75
VVE0A;2024-01-17;7.83;61.5;49
VVE0A;2024-01-17;7.86;63.5;51
VVE0A;2024-01-17;7.89;65;52.5
VVE0A;2024-01-17;7.89;65.75;55.25
VVE0A;2024-01-17;7.92;68.5;57.75
VVE0A;2024-01-17;7.95;71.25;59.75
VVE0A;2024-01-17;7.95;72.5;63
VVE0A;2024-01-17;7.98;74;65.75
VVE0A;2024-01-17;8.01;74.5;69.5
VVE0A;2024-01-17;8.01;76.25;70.25
VVE0A;2024-01-17;8.04;77.25;71.75
VVE0A;2024-01-17;8.07;78.25;76.25
VVE0A;2024-01-17;8.07;81;80.25
VVE0A;2024-01-17;8.1;81;83.75
VVE0A;2024-01-17;8.13;81.5;86.25
VVE0A;2024-01-17;8.13;83;89.25
VVE0A;2024-01-17;8.16;83.75;91
VVE0A;2024-01-17;8.19;84;92
VVE0A;2024-01-17;8.19;85;96
VVE0A;2024-01-17;8.22;86.5;99.5
VVE0A;2024-01-17;8.25;86.5;103.25
VVE0A;2024-01-17;8.25;88;104.75
VVE0A;2024-01-17;8.28;90.75;107
VVE0A;2024-01-17;8.31;91.75;112.5
VVE0A;2024-01-17;8.31;92.5;114.75
VVE0A;2024-01-17;8.39;92.5;115
VVE0A;2024-01-17;8.46;95.5;117
VVE0A;2024-01-17;8.46;97.25;119
VVE0A;2024-01-17;8.47;97.5;121.25
VVE0A;2024-01-17;8.49;98.5;122.75
VVE0A;2024-01-17;8.49;100.25;125.75
VVE0A;2024-01-17;8.49;101.75;128
VVE0A;2024-01-17;8.49;102;129.25
VVE0A;2024-01-17;8.52;104.25;131.5
VVE0A;2024-01-17;8.52;105.5;131.75
VVE0A;2024-01-17;8.55;105.25;130.75
VVE0A;2024-01-17;8.55;106;131
VVE0A;2024-01-17;8.58;105.25;132
VVE0A;2024-01-17;8.61;106;133.75
VVE0A;2024-01-17;8.61;106.25;133.25
VVE0A;2024-01-17;8.64;105.25;132
VVE0A;2024-01-17;8.67;106.25;131.5
VVE0A;2024-01-17;8.67;105.5;131.5
VVE0A;2024-01-17;8.7;105.25;132
VVE0A;2024-01-17;8.73;105.5;130.75
VVE0A;2024-01-17;8.73;105.5;132.5
VVE0A;2024-01-17;8.76;105.75;135
VVE0A;2024-01-17;8.79;105.25;135.5
VVE0A;2024-01-17;8.79;106.75;136.75
VVE0A;2024-01-17;8.82;109;137.75
VVE0A;2024-01-17;8.85;109.75;139
VVE0A;2024-01-17;8.85;110.5;141.25
VVE0A;2024-01-17;8.88;111;142.25
VVE0A;2024-01-17;8.91;111.5;143.75
VVE0A;2024-01-17;8.91;111.75;144.75
VVE0A;2024-01-17;8.94;111.75;145.5
VVE0A;2024-01-17;8.97;112.75;147.5
VVE0A;2024-01-17;8.97;113.25;148
VVE0A;2024-01-17;9;114.5;149
VVE0A;2024-01-17;9.03;114.75;150.25
VVE0A;2024-01-17;9.03;115.5;151
VVE0A;2024-01-17;9.06;116.75;152.5
VVE0A;2024-01-17;9.06;116;153
VVE0A;2024-01-17;9.09;116.75;153
VVE0A;2024-01-17;9.12;118;154.75
VVE0A;2024-01-17;9.12;117.5;156.75
VVE0A;2024-01-17;9.15;118;159.75
VVE0A;2024-01-17;9.18;119.75;163
VVE0A;2024-01-17;9.18;123.25;164
VVE0A;2024-01-17;9.21;123;163.75
VVE0A;2024-01-17;9.24;121.5;164.25
VVE0A;2024-01-17;9.24;122.75;165.25
VVE0A;2024-01-17;9.27;124.25;165.25
VVE0A;2024-01-17;9.3;126;163.5
VVE0A;2024-01-17;9.3;125.5;162.75
VVE0A;2024-01-17;9.33;125;163.75
VVE0A;2024-01-17;9.36;126.5;163.5
VVE0A;2024-01-17;9.36;126.25;163.75
VVE0A;2024-01-17;9.39;125.5;164
VVE0A;2024-01-17;9.42;124.5;164.25
VVE0A;2024-01-17;9.42;125.75;164.75
VVE0A;2024-01-17;9.45;128.75;164.75
VVE0A;2024-01-17;9.48;130.75;167.75
VVE0A;2024-01-17;9.48;133.5;169.5
VVE0A;2024-01-17;9.51;134.75;169.5
VVE0A;2024-01-17;9.54;134.25;169.25
VVE0A;2024-01-17;9.54;134.5;169.75
VVE0A;2024-01-17;9.57;137.25;172
VVE0A;2024-01-17;9.6;141;173.75
VVE0A;2024-01-17;9.6;142.75;174.25
VVE0A;2024-01-17;9.63;144.25;174.5
VVE0A;2024-01-17;9.66;146.75;174.25
VVE0A;2024-01-17;9.67;148.25;176.5
VVE0A;2024-01-17;9.69;150.5;177.5
VVE0A;2024-01-17;9.72;153;178.25
VVE0A;2024-01-17;9.72;157.25;180.75
VVE0A;2024-01-17;9.75;159;183.5
VVE0A;2024-01-17;9.78;158;184.25
VVE0A;2024-01-17;9.78;159.5;184.5
VVE0A;2024-01-17;9.81;162.5;184.75
VVE0A;2024-01-17;9.84;163.75;185.5
VVE0A;2024-01-17;9.84;164.5;187.25
VVE0A;2024-01-17;9.87;166.25;187.25
VVE0A;2024-01-17;9.9;167.5;189
VVE0A;2024-01-17;9.9;169.5;189.75
VVE0A;2024-01-17;9.93;170.75;189.5
VVE0A;2024-01-17;9.96;172.5;191.75
VVE0A;2024-01-17;9.96;173;192.5
VVE0A;2024-01-17;9.99;173.5;192.5
VVE0A;2024-01-17;10.02;174.25;192
VVE0A;2024-01-17;10.02;176.25;191.5
VVE0A;2024-01-17;10.05;179;191.75
VVE0A;2024-01-17;10.08;180.25;191.5
VVE0A;2024-01-17;10.08;181;191.25
VVE0A;2024-01-17;10.11;183;191.5
VVE0A;2024-01-17;10.14;183.5;191
VVE0A;2024-01-17;10.14;183.5;191.25
VVE0A;2024-01-17;10.17;183;190.75
VVE0A;2024-01-17;10.2;182.75;188.5
VVE0A;2024-01-17;10.2;184.25;187
VVE0A;2024-01-17;10.23;185.25;188.25
VVE0A;2024-01-17;10.26;186.75;189.25
VVE0A;2024-01-17;10.26;188.25;191
VVE0A;2024-01-17;10.29;188;191
VVE0A;2024-01-17;10.32;187.25;190.25
VVE0A;2024-01-17;10.32;188;190.25
VVE0A;2024-01-17;10.35;188.5;190.5
VVE0A;2024-01-17;10.38;189.25;191.5
VVE0A;2024-01-17;10.38;188.75;191.75
VVE0A;2024-01-17;10.41;188.75;190
VVE0A;2024-01-17;10.44;188.75;188.5
VVE0A;2024-01-17;10.44;188.5;188
VVE0A;2024-01-17;10.47;188;187.75
VVE0A;2024-01-17;10.5;186.5;188.5
VVE0A;2024-01-17;10.51;184.75;188.5
VVE0A;2024-01-17;10.53;184;187.75
VVE0A;2024-01-17;10.56;183.25;186
VVE0A;2024-01-17;10.56;182.75;184.75
VVE0A;2024-01-17;10.59;182.5;184.75
VVE0A;2024-01-17;10.62;181;184.5
VVE0A;2024-01-17;10.65;180.25;184
VVE0A;2024-01-17;10.65;180.25;186
VVE0A;2024-01-17;10.71;180.5;186
VVE0A;2024-01-17;10.74;181.5;184.5
VVE0A;2024-01-17;10.74;182;185
VVE0A;2024-01-17;10.77;182;185.75
VVE0A;2024-01-17;10.77;182.75;186.75
VVE0A;2024-01-17;10.77;182.75;187.5
VVE0A;2024-01-17;10.8;184;188.5
VVE0A;2024-01-17;10.8;184.25;188.75
VVE0A;2024-01-17;10.86;184.5;189.25
VVE0A;2024-01-17;10.86;185.5;190.25
VVE0A;2024-01-17;10.89;185.5;190.75
VVE0A;2024-01-17;10.89;185.25;192
VVE0A;2024-01-17;10.92;187;193.75
VVE0A;2024-01-17;10.92;187.25;194.5
VVE0A;2024-01-17;10.95;187.5;194.75
VVE0A;2024-01-17;10.98;187.75;196
VVE0A;2024-01-17;10.98;188.5;198
VVE0A;2024-01-17;11.01;190.25;199.5
VVE0A;2024-01-17;11.04;190.25;200.25
VVE0A;2024-01-17;11.04;191;200.5
VVE0A;2024-01-17;11.07;191.75;200.5
VVE0A;2024-01-17;11.1;190.5;200.5
VVE0A;2024-01-17;11.1;189.75;198
VVE0A;2024-01-17;11.13;189.5;197.25
VVE0A;2024-01-17;11.16;190.25;198.25
VVE0A;2024-01-17;11.16;192;199
VVE0A;2024-01-17;11.19;192.25;201
VVE0A;2024-01-17;11.22;193.25;202
VVE0A;2024-01-17;11.25;194;203
VVE0A;2024-01-17;11.25;194.5;205.75
VVE0A;2024-01-17;11.27;195.25;208.25
VVE0A;2024-01-17;11.28;196.75;208.5
VVE0A;2024-01-17;11.31;197.25;208.75
VVE0A;2024-01-17;11.34;197.75;209.75
VVE0A;2024-01-17;11.34;198;211
VVE0A;2024-01-17;11.37;198.75;211.5
VVE0A;2024-01-17;11.4;198.75;210.75
VVE0A;2024-01-17;11.41;198.75;209.5
VVE0A;2024-01-17;11.43;198.75;210.5
VVE0A;2024-01-17;11.46;200;213
VVE0A;2024-01-17;11.46;201;213.5
VVE0A;2024-01-17;11.49;201.5;213.25
VVE0A;2024-01-17;11.55;201.75;213
VVE0A;2024-01-17;11.55;201.25;211.5
VVE0A;2024-01-17;11.58;201;211.25
VVE0A;2024-01-17;11.58;200.25;212.25
VVE0A;2024-01-17;11.58;200.75;213.5
VVE0A;2024-01-17;11.61;200.75;215
VVE0A;2024-01-17;11.67;201.75;215.25
VVE0A;2024-01-17;11.67;203.25;215.25
VVE0A;2024-01-17;11.7;204;215.75
VVE0A;2024-01-17;11.7;204.75;216.25
VVE0A;2024-01-17;11.7;205.25;217.5
VVE0A;2024-01-17;11.73;205.5;217
VVE0A;2024-01-17;11.73;205.25;218
VVE0A;2024-01-17;11.76;204.75;219.25
VVE0A;2024-01-17;11.79;204.5;218.75
VVE0A;2024-01-17;11.79;203.75;217
VVE0A;2024-01-17;11.82;203.25;215.25
VVE0A;2024-01-17;11.85;204;216.5
VVE0A;2024-01-17;11.85;205.25;218.25
VVE0A;2024-01-17;11.91;206.5;221.25
VVE0A;2024-01-17;11.91;208;224.25
VVE0A;2024-01-17;11.91;209.75;225
VVE0A;2024-01-17;11.94;210.75;224
VVE0A;2024-01-17;11.97;213;225.25
VVE0A;2024-01-17;11.97;214.75;225.5
VVE0A;2024-01-17;12;215.75;224.5
VVE0A;2024-01-17;12.03;215.5;224.75
VVE0A;2024-01-17;12.04;214.75;224
VVE0A;2024-01-17;12.06;216;224
VVE0A;2024-01-17;12.09;217.75;227
VVE0A;2024-01-17;12.09;218.5;229.25
VVE0A;2024-01-17;12.12;218.5;231.25
VVE0A;2024-01-17;12.15;217.75;231.5
VVE0A;2024-01-17;12.15;216.25;229.75
VVE0A;2024-01-17;12.18;216.75;228
VVE0A;2024-01-17;12.21;217.25;226
VVE0A;2024-01-17;12.21;217;225.75
