Player_ID;Date;Seconds;Left Force;Right Force
USER LVE0K;2024-01-17;5.37;188.75;184
USER LVE0K;2024-01-17;5.4;188.75;183.75
USER LVE0K;2024-01-17;5.41;190;184.75
USER LVE0K;2024-01-17;5.43;191.5;188.25
USER LVE0K;2024-01-17;5.46;190.5;190.75
USER LVE0K;2024-01-17;5.46;190.25;190.75
USER LVE0K;2024-01-17;5.49;190.75;190.25
USER LVE0K;2024-01-17;5.52;191.5;188.75
USER LVE0K;2024-01-17;5.52;192;188.5
USER LVE0K;2024-01-17;5.55;192.25;187.75
USER LVE0K;2024-01-17;5.58;192.75;186
USER LVE0K;2024-01-17;5.59;192.5;185.25
USER LVE0K;2024-01-17;5.61;191.5;185
USER LVE0K;2024-01-17;5.64;191.25;184.25
USER LVE0K;2024-01-17;5.65;190.5;183.5
USER LVE0K;2024-01-17;5.67;190;183
USER LVE0K;2024-01-17;5.7;190;183.5
USER LVE0K;2024-01-17;5.71;188.5;186
USER LVE0K;2024-01-17;5.73;189;186
USER LVE0K;2024-01-17;5.76;190.75;183.75
USER LVE0K;2024-01-17;5.77;191.75;184
USER LVE0K;2024-01-17;5.79;192.5;185.5
USER LVE0K;2024-01-17;5.85;192;187.5
USER LVE0K;2024-01-17;5.85;193.5;188.5
USER LVE0K;2024-01-17;5.86;195.25;187.5
USER LVE0K;2024-01-17;5.88;196.75;190
USER LVE0K;2024-01-17;5.89;199.25;193.25
USER LVE0K;2024-01-17;5.94;201;194.25
USER LVE0K;2024-01-17;5.97;201.75;193.5
USER LVE0K;2024-01-17;5.97;203.5;194
USER LVE0K;2024-01-17;5.98;204.25;197
USER LVE0K;2024-01-17;6;203.75;199
USER LVE0K;2024-01-17;6;203.75;198
USER LVE0K;2024-01-17;6.03;203.25;195.5
USER LVE0K;2024-01-17;6.12;204.25;195.25
USER LVE0K;2024-01-17;6.12;204.5;196.25
USER LVE0K;2024-01-17;6.13;203.25;197.75
USER LVE0K;2024-01-17;6.15;203.5;197.5
USER LVE0K;2024-01-17;6.15;204.25;196.75
USER LVE0K;2024-01-17;6.18;204.5;197.5
USER LVE0K;2024-01-17;6.18;203.5;197.75
USER LVE0K;2024-01-17;6.18;202.5;197.75
USER LVE0K;2024-01-17;6.27;203.25;197
USER LVE0K;2024-01-17;6.3;204.75;197.5
USER LVE0K;2024-01-17;6.3;205.5;198.75
USER LVE0K;2024-01-17;6.33;206.5;200.75
USER LVE0K;2024-01-17;6.33;206.75;201.5
USER LVE0K;2024-01-17;6.33;208.5;202
USER LVE0K;2024-01-17;6.36;210.25;202.25
USER LVE0K;2024-01-17;6.39;210.5;202.25
USER LVE0K;2024-01-17;6.4;210.75;201.5
USER LVE0K;2024-01-17;6.4;210.5;200.25
USER LVE0K;2024-01-17;6.42;211.5;201.75
USER LVE0K;2024-01-17;6.42;211.75;204
USER LVE0K;2024-01-17;6.45;211.75;205.5
USER LVE0K;2024-01-17;6.46;212.5;204.75
USER LVE0K;2024-01-17;6.48;215;206
USER LVE0K;2024-01-17;6.51;216.25;209
USER LVE0K;2024-01-17;6.51;216;210.75
USER LVE0K;2024-01-17;6.54;217.25;210.25
USER LVE0K;2024-01-17;6.57;218.75;210.25
USER LVE0K;2024-01-17;6.57;220.75;211.5
USER LVE0K;2024-01-17;6.6;220.75;212.5
USER LVE0K;2024-01-17;6.63;220.25;213.25
USER LVE0K;2024-01-17;6.63;221.5;214.75
USER LVE0K;2024-01-17;6.66;223;215.25
USER LVE0K;2024-01-17;6.69;224.25;216.25
USER LVE0K;2024-01-17;6.7;225.5;216.25
USER LVE0K;2024-01-17;6.72;225.75;216.5
USER LVE0K;2024-01-17;6.75;225.25;217.25
USER LVE0K;2024-01-17;6.76;225.75;217.75
USER LVE0K;2024-01-17;6.78;226.75;218.75
USER LVE0K;2024-01-17;6.81;227.75;218.5
USER LVE0K;2024-01-17;6.81;228.75;218.25
USER LVE0K;2024-01-17;6.84;229.75;220.25
USER LVE0K;2024-01-17;6.87;230.75;221.5
USER LVE0K;2024-01-17;6.87;231;220.75
USER LVE0K;2024-01-17;6.9;230.75;220.5
USER LVE0K;2024-01-17;6.93;231.25;219
USER LVE0K;2024-01-17;6.93;231.5;218.75
USER LVE0K;2024-01-17;6.96;231.5;218.5
USER LVE0K;2024-01-17;6.99;232;216.5
USER LVE0K;2024-01-17;6.99;232.5;216.25
USER LVE0K;2024-01-17;7.02;233;216.5
USER LVE0K;2024-01-17;7.05;232.25;215.75
USER LVE0K;2024-01-17;7.06;231.25;216.75
USER LVE0K;2024-01-17;7.08;232.25;217.25
USER LVE0K;2024-01-17;7.11;231.5;217.75
USER LVE0K;2024-01-17;7.11;230.25;218
USER LVE0K;2024-01-17;7.14;231.5;216.5
USER LVE0K;2024-01-17;7.17;230.75;216
USER LVE0K;2024-01-17;7.18;229.5;216.75
USER LVE0K;2024-01-17;7.2;229.25;217
USER LVE0K;2024-01-17;7.23;229.5;216.75
USER LVE0K;2024-01-17;7.23;229.75;218.25
USER LVE0K;2024-01-17;7.26;229.75;219.75
USER LVE0K;2024-01-17;7.29;228.75;220
USER LVE0K;2024-01-17;7.29;229.5;219.25
USER LVE0K;2024-01-17;7.32;231.5;218.25
USER LVE0K;2024-01-17;7.35;234.5;220
USER LVE0K;2024-01-17;7.35;236.5;222.25
USER LVE0K;2024-01-17;7.38;236.75;222.75
USER LVE0K;2024-01-17;7.41;236.25;223.5
USER LVE0K;2024-01-17;7.41;237.25;224.25
USER LVE0K;2024-01-17;7.44;239;225.5
USER LVE0K;2024-01-17;7.47;238.5;225.5
USER LVE0K;2024-01-17;7.47;239;225.75
USER LVE0K;2024-01-17;7.5;241.25;227.75
USER LVE0K;2024-01-17;7.53;242.75;229.25
USER LVE0K;2024-01-17;7.54;242;227
USER LVE0K;2024-01-17;7.56;242;225.5
USER LVE0K;2024-01-17;7.59;242.25;224
USER LVE0K;2024-01-17;7.59;242;223.5
USER LVE0K;2024-01-17;7.62;240.5;223.5
USER LVE0K;2024-01-17;7.65;240.25;223.25
USER LVE0K;2024-01-17;7.66;241;224
USER LVE0K;2024-01-17;7.68;243.75;225.25
USER LVE0K;2024-01-17;7.71;246;226
USER LVE0K;2024-01-17;7.74;248.5;226.75
USER LVE0K;2024-01-17;7.74;250.75;228
USER LVE0K;2024-01-17;7.77;252;229.25
USER LVE0K;2024-01-17;7.77;252.25;231.25
USER LVE0K;2024-01-17;7.8;253;232
USER LVE0K;2024-01-17;7.83;255.75;232.75
USER LVE0K;2024-01-17;7.83;256.25;233
USER LVE0K;2024-01-17;7.86;256.5;232.25
USER LVE0K;2024-01-17;7.89;257.5;233
USER LVE0K;2024-01-17;7.89;258.5;233.5
USER LVE0K;2024-01-17;7.92;259.5;233.5
USER LVE0K;2024-01-17;7.95;260.25;232.75
USER LVE0K;2024-01-17;7.96;260;232.75
USER LVE0K;2024-01-17;7.98;260.25;233.75
USER LVE0K;2024-01-17;8.01;260.75;233.25
USER LVE0K;2024-01-17;8.01;260.75;231.25
USER LVE0K;2024-01-17;8.04;261.5;229.75
USER LVE0K;2024-01-17;8.07;261.75;229.75
USER LVE0K;2024-01-17;8.07;261.25;230
USER LVE0K;2024-01-17;8.1;260.25;229.75
USER LVE0K;2024-01-17;8.13;259.75;229.75
USER LVE0K;2024-01-17;8.13;260;229.5
USER LVE0K;2024-01-17;8.16;259.25;228.5
USER LVE0K;2024-01-17;8.19;258.75;226.75
USER LVE0K;2024-01-17;8.19;258;225.75
USER LVE0K;2024-01-17;8.22;257.75;225.25
USER LVE0K;2024-01-17;8.25;257.75;225
USER LVE0K;2024-01-17;8.26;256.25;223.5
USER LVE0K;2024-01-17;8.28;254.5;223
USER LVE0K;2024-01-17;8.31;253.5;222
USER LVE0K;2024-01-17;8.31;252.5;221.25
USER LVE0K;2024-01-17;8.34;251.75;221.25
USER LVE0K;2024-01-17;8.37;250.75;218.75
USER LVE0K;2024-01-17;8.37;247;216.25
USER LVE0K;2024-01-17;8.4;243.5;216
USER LVE0K;2024-01-17;8.43;244.5;216.5
USER LVE0K;2024-01-17;8.43;242.75;214.75
USER LVE0K;2024-01-17;8.49;236.75;211.25
USER LVE0K;2024-01-17;8.49;229.5;206.25
USER LVE0K;2024-01-17;8.52;224.75;203.75
USER LVE0K;2024-01-17;8.52;220.75;202.75
USER LVE0K;2024-01-17;8.55;216.5;197.75
USER LVE0K;2024-01-17;8.58;211.75;195
USER LVE0K;2024-01-17;8.58;209;196.5
USER LVE0K;2024-01-17;8.61;204.25;194.5
USER LVE0K;2024-01-17;8.61;197;191.25
USER LVE0K;2024-01-17;8.64;190;186.75
USER LVE0K;2024-01-17;8.67;185.5;184.5
USER LVE0K;2024-01-17;8.67;183.25;182.25
USER LVE0K;2024-01-17;8.7;177;179.25
USER LVE0K;2024-01-17;8.73;171;177.25
USER LVE0K;2024-01-17;8.73;166.25;171.25
USER LVE0K;2024-01-17;8.76;158.25;165
USER LVE0K;2024-01-17;8.79;150.75;157.25
USER LVE0K;2024-01-17;8.79;142.25;143
USER LVE0K;2024-01-17;8.82;131;133.25
USER LVE0K;2024-01-17;8.85;128;126.75
USER LVE0K;2024-01-17;8.86;126;116
USER LVE0K;2024-01-17;8.91;121.5;103.25
USER LVE0K;2024-01-17;8.91;112.25;93
USER LVE0K;2024-01-17;8.94;102.75;93.25
USER LVE0K;2024-01-17;8.94;98.5;96.5
USER LVE0K;2024-01-17;8.94;96;88
USER LVE0K;2024-01-17;8.97;92.25;77.5
USER LVE0K;2024-01-17;9;87.5;77
USER LVE0K;2024-01-17;9.06;84.75;84.75
USER LVE0K;2024-01-17;9.06;85.5;83.5
USER LVE0K;2024-01-17;9.07;85.25;73.75
USER LVE0K;2024-01-17;9.09;84.5;74
USER LVE0K;2024-01-17;9.09;87;79.5
USER LVE0K;2024-01-17;9.12;90.25;82
USER LVE0K;2024-01-17;9.12;92.25;80.5
USER LVE0K;2024-01-17;9.15;91.75;80
USER LVE0K;2024-01-17;9.18;91.75;81.25
USER LVE0K;2024-01-17;9.18;92;81.75
USER LVE0K;2024-01-17;9.21;91.75;81.5
USER LVE0K;2024-01-17;9.24;92.5;80
USER LVE0K;2024-01-17;9.24;90.75;79.75
USER LVE0K;2024-01-17;9.27;88.75;78.25
USER LVE0K;2024-01-17;9.3;86.75;76.25
USER LVE0K;2024-01-17;9.3;86.5;74.5
USER LVE0K;2024-01-17;9.33;86.5;73.25
USER LVE0K;2024-01-17;9.36;85.25;72.75
USER LVE0K;2024-01-17;9.36;85.25;72.5
USER LVE0K;2024-01-17;9.39;85.5;70.75
USER LVE0K;2024-01-17;9.42;85.25;69.25
USER LVE0K;2024-01-17;9.42;85;68.75
USER LVE0K;2024-01-17;9.45;84;69.75
USER LVE0K;2024-01-17;9.48;85.25;69
USER LVE0K;2024-01-17;9.48;85.25;69
USER LVE0K;2024-01-17;9.51;85.25;71
USER LVE0K;2024-01-17;9.54;85.5;71
USER LVE0K;2024-01-17;9.54;87;71
USER LVE0K;2024-01-17;9.6;90.75;72.25
USER LVE0K;2024-01-17;9.62;95.5;74.5
USER LVE0K;2024-01-17;9.63;99.25;77.25
USER LVE0K;2024-01-17;9.66;101;79
USER LVE0K;2024-01-17;9.66;104.25;81.75
USER LVE0K;2024-01-17;9.69;106;85
USER LVE0K;2024-01-17;9.69;104.5;87.75
USER LVE0K;2024-01-17;9.72;104.25;88.75
USER LVE0K;2024-01-17;9.75;102.25;87.75
USER LVE0K;2024-01-17;9.75;102.5;88.75
USER LVE0K;2024-01-17;9.78;107;93.25
USER LVE0K;2024-01-17;9.78;109.75;98.5
USER LVE0K;2024-01-17;9.81;112;98.5
USER LVE0K;2024-01-17;9.84;114.75;100
USER LVE0K;2024-01-17;9.84;120;106
USER LVE0K;2024-01-17;9.87;124.5;109.25
USER LVE0K;2024-01-17;9.9;125.25;110.75
USER LVE0K;2024-01-17;9.91;126;111.75
USER LVE0K;2024-01-17;9.93;128.75;113.25
USER LVE0K;2024-01-17;9.96;131.25;114.75
USER LVE0K;2024-01-17;9.96;133.5;115.25
USER LVE0K;2024-01-17;9.99;135.75;118.5
USER LVE0K;2024-01-17;10.02;139.5;122.25
USER LVE0K;2024-01-17;10.02;140.25;123.25
USER LVE0K;2024-01-17;10.05;138;120.25
USER LVE0K;2024-01-17;10.08;135.75;114.25
USER LVE0K;2024-01-17;10.08;131;107.5
USER LVE0K;2024-01-17;10.11;123.75;100.75
USER LVE0K;2024-01-17;10.14;114;91.25
USER LVE0K;2024-01-17;10.14;101.5;77.75
USER LVE0K;2024-01-17;10.17;87.25;63.25
USER LVE0K;2024-01-17;10.23;72.5;52.5
USER LVE0K;2024-01-17;10.23;62.25;43.75
USER LVE0K;2024-01-17;10.23;51.75;36.5
USER LVE0K;2024-01-17;10.26;44.25;30.25
USER LVE0K;2024-01-17;10.27;39.5;22.25
USER LVE0K;2024-01-17;10.29;38.25;17.75
USER LVE0K;2024-01-17;10.32;35;14
USER LVE0K;2024-01-17;10.33;30;10.5
USER LVE0K;2024-01-17;10.35;27.75;7.5
USER LVE0K;2024-01-17;10.38;23.5;10.25
USER LVE0K;2024-01-17;10.38;19.5;10.75
USER LVE0K;2024-01-17;10.44;16.75;10
USER LVE0K;2024-01-17;10.44;15;14.75
USER LVE0K;2024-01-17;10.44;15.25;16.25
USER LVE0K;2024-01-17;10.47;11.75;13.75
USER LVE0K;2024-01-17;10.5;9;9.5
USER LVE0K;2024-01-17;10.51;6;6.25
USER LVE0K;2024-01-17;10.53;3.75;4.25
USER LVE0K;2024-01-17;10.56;2.5;4
USER LVE0K;2024-01-17;10.56;1.75;6.5
USER LVE0K;2024-01-17;10.59;1.75;5
USER LVE0K;2024-01-17;10.62;0.25;3.75
USER LVE0K;2024-01-17;10.62;0.25;2.25
USER LVE0K;2024-01-17;10.65;0.25;1.25
USER LVE0K;2024-01-17;10.68;0.25;0
USER LVE0K;2024-01-17;10.69;0;0
USER LVE0K;2024-01-17;10.71;0.25;0
USER LVE0K;2024-01-17;10.74;0;0
USER LVE0K;2024-01-17;10.74;0;0
USER LVE0K;2024-01-17;10.77;0;0
USER LVE0K;2024-01-17;10.8;0;0
USER LVE0K;2024-01-17;10.8;0;0
USER LVE0K;2024-01-17;10.83;0;0
USER LVE0K;2024-01-17;10.86;0;0
USER LVE0K;2024-01-17;10.89;0;0
USER LVE0K;2024-01-17;10.89;0.25;0
USER LVE0K;2024-01-17;10.92;0.5;0
USER LVE0K;2024-01-17;10.95;1;0
USER LVE0K;2024-01-17;10.95;2.75;0
USER LVE0K;2024-01-17;11.01;1;0
USER LVE0K;2024-01-17;11.01;0.75;0
USER LVE0K;2024-01-17;11.04;0;0
USER LVE0K;2024-01-17;11.04;0.5;0
USER LVE0K;2024-01-17;11.04;0;0
USER LVE0K;2024-01-17;11.07;0;0
USER LVE0K;2024-01-17;11.1;0;0
USER LVE0K;2024-01-17;11.11;0;0
USER LVE0K;2024-01-17;11.13;0;0
USER LVE0K;2024-01-17;11.16;0;0
USER LVE0K;2024-01-17;11.16;1.5;0
USER LVE0K;2024-01-17;11.19;1;0
USER LVE0K;2024-01-17;11.22;6.75;0
USER LVE0K;2024-01-17;11.22;11.25;0
USER LVE0K;2024-01-17;11.25;12.25;0
USER LVE0K;2024-01-17;11.28;12.75;0
USER LVE0K;2024-01-17;11.28;14;0
USER LVE0K;2024-01-17;11.31;19.5;0
USER LVE0K;2024-01-17;11.34;23.25;0
